timestamp,hour,day_of_week,month,is_weekend,weather_code,weather,event,mall_capacity,mall_occupied,mall_available,mall_occupancy,hospital_capacity,hospital_occupied,hospital_available,hospital_occupancy,office_capacity,office_occupied,office_available,office_occupancy,station_capacity,station_occupied,station_available,station_occupancy,market_capacity,market_occupied,market_available,market_occupancy,airport_capacity,airport_occupied,airport_available,airport_occupancy,total_capacity,total_occupied,total_available,total_occupancy
2023-01-06 14:00:00,14,4,1,0,2,heavy_rain,0,500,270,230,0.541,300,133,167,0.446,400,191,209,0.478,250,70,180,0.282,200,74,126,0.374,600,176,424,0.294,2250,914,1336,0.406
2023-01-06 15:00:00,15,4,1,0,0,clear,0,500,397,103,0.794,300,161,139,0.54,400,281,119,0.703,250,109,141,0.438,200,107,93,0.535,600,253,347,0.423,2250,1308,942,0.581
2023-01-06 16:00:00,16,4,1,0,1,rain,0,500,326,174,0.653,300,117,183,0.39,400,233,167,0.583,250,73,177,0.296,200,85,115,0.425,600,213,387,0.355,2250,1047,1203,0.465
2023-01-06 17:00:00,17,4,1,0,2,heavy_rain,0,500,346,154,0.694,300,89,211,0.299,400,250,150,0.626,250,143,107,0.572,200,98,102,0.49,600,230,370,0.384,2250,1156,1094,0.514
2023-01-06 18:00:00,18,4,1,0,0,clear,0,500,487,13,0.976,300,193,107,0.644,400,354,46,0.887,250,218,32,0.874,200,128,72,0.643,600,223,377,0.372,2250,1603,647,0.712
2023-01-06 19:00:00,19,4,1,0,0,clear,0,500,495,5,0.99,300,201,99,0.672,400,30,370,0.076,250,194,56,0.777,200,140,60,0.704,600,181,419,0.302,2250,1241,1009,0.552
2023-01-06 20:00:00,20,4,1,0,0,clear,0,500,369,131,0.74,300,173,127,0.578,400,20,380,0.05,250,82,168,0.329,200,98,102,0.495,600,190,410,0.317,2250,932,1318,0.414
2023-01-06 21:00:00,21,4,1,0,0,clear,0,500,355,145,0.712,300,181,119,0.605,400,40,360,0.102,250,104,146,0.416,200,93,107,0.467,600,201,399,0.336,2250,974,1276,0.433
2023-01-06 22:00:00,22,4,1,0,0,clear,0,500,105,395,0.211,300,173,127,0.577,400,28,372,0.07,250,45,205,0.183,200,27,173,0.136,600,240,360,0.401,2250,618,1632,0.275
2023-01-06 23:00:00,23,4,1,0,1,rain,0,500,110,390,0.22,300,173,127,0.58,400,39,361,0.098,250,32,218,0.13,200,27,173,0.139,600,276,324,0.461,2250,657,1593,0.292
2023-01-07 00:00:00,0,5,1,1,0,clear,0,500,87,413,0.174,300,219,81,0.73,400,72,328,0.18,250,12,238,0.05,200,18,182,0.093,600,188,412,0.313,2250,596,1654,0.265
2023-01-07 01:00:00,1,5,1,1,0,clear,0,500,49,451,0.099,300,223,77,0.746,400,83,317,0.209,250,28,222,0.113,200,10,190,0.05,600,259,341,0.433,2250,652,1598,0.29
2023-01-07 02:00:00,2,5,1,1,0,clear,0,500,108,392,0.218,300,213,87,0.711,400,112,288,0.282,250,12,238,0.05,200,26,174,0.13,600,274,326,0.458,2250,745,1505,0.331
2023-01-07 03:00:00,3,5,1,1,0,clear,0,500,89,411,0.178,300,208,92,0.694,400,52,348,0.131,250,12,238,0.05,200,10,190,0.05,600,304,296,0.507,2250,675,1575,0.3
2023-01-07 04:00:00,4,5,1,1,2,heavy_rain,0,500,47,453,0.095,300,140,160,0.469,400,64,336,0.162,250,21,229,0.087,200,10,190,0.05,600,189,411,0.316,2250,471,1779,0.209
2023-01-07 05:00:00,5,5,1,1,1,rain,0,500,76,424,0.153,300,187,113,0.625,400,82,318,0.206,250,15,235,0.063,200,10,190,0.05,600,217,383,0.362,2250,587,1663,0.261
2023-01-07 06:00:00,6,5,1,1,1,rain,0,500,384,116,0.769,300,173,127,0.579,400,92,308,0.232,250,76,174,0.307,200,104,96,0.523,600,189,411,0.315,2250,1018,1232,0.452
2023-01-07 07:00:00,7,5,1,1,1,rain,0,500,385,115,0.772,300,174,126,0.583,400,34,366,0.086,250,132,118,0.53,200,70,130,0.35,600,225,375,0.375,2250,1020,1230,0.453
2023-01-07 08:00:00,8,5,1,1,0,clear,0,500,386,114,0.772,300,222,78,0.743,400,57,343,0.143,250,157,93,0.629,200,92,108,0.463,600,256,344,0.427,2250,1170,1080,0.52
2023-01-07 09:00:00,9,5,1,1,2,heavy_rain,0,500,374,126,0.75,300,145,155,0.485,400,41,359,0.103,250,173,77,0.693,200,84,116,0.421,600,218,382,0.365,2250,1035,1215,0.46
2023-01-07 10:00:00,10,5,1,1,0,clear,0,500,495,5,0.99,300,208,92,0.694,400,120,280,0.301,250,111,139,0.444,200,127,73,0.639,600,379,221,0.632,2250,1440,810,0.64
2023-01-07 11:00:00,11,5,1,1,0,clear,0,500,495,5,0.99,300,218,82,0.729,400,58,342,0.146,250,107,143,0.432,200,126,74,0.63,600,245,355,0.408,2250,1249,1001,0.555
2023-01-07 12:00:00,12,5,1,1,1,rain,0,500,495,5,0.99,300,169,131,0.565,400,55,345,0.138,250,104,146,0.42,200,102,98,0.514,600,218,382,0.365,2250,1143,1107,0.508
2023-01-07 13:00:00,13,5,1,1,0,clear,0,500,495,5,0.99,300,243,57,0.81,400,80,320,0.202,250,131,119,0.524,200,133,67,0.666,600,284,316,0.474,2250,1366,884,0.607
2023-01-07 14:00:00,14,5,1,1,0,clear,0,500,495,5,0.99,300,184,116,0.616,400,33,367,0.085,250,114,136,0.457,200,116,84,0.581,600,200,400,0.334,2250,1142,1108,0.508
2023-01-07 15:00:00,15,5,1,1,1,rain,0,500,462,38,0.926,300,144,156,0.483,400,20,380,0.05,250,93,157,0.374,200,117,83,0.589,600,261,339,0.435,2250,1097,1153,0.488
2023-01-07 16:00:00,16,5,1,1,1,rain,0,500,425,75,0.85,300,183,117,0.613,400,83,317,0.209,250,92,158,0.37,200,97,103,0.49,600,173,427,0.29,2250,1053,1197,0.468
2023-01-07 17:00:00,17,5,1,1,2,heavy_rain,0,500,495,5,0.99,300,153,147,0.511,400,43,357,0.108,250,181,69,0.727,200,98,102,0.492,600,151,449,0.253,2250,1121,1129,0.498
2023-01-07 18:00:00,18,5,1,1,0,clear,0,500,495,5,0.99,300,182,118,0.608,400,58,342,0.147,250,247,3,0.99,200,138,62,0.694,600,234,366,0.391,2250,1354,896,0.602
2023-01-07 19:00:00,19,5,1,1,0,clear,0,500,495,5,0.99,300,204,96,0.68,400,53,347,0.133,250,247,3,0.99,200,162,38,0.814,600,230,370,0.385,2250,1391,859,0.618
2023-01-07 20:00:00,20,5,1,1,1,rain,0,500,422,78,0.845,300,151,149,0.506,400,60,340,0.152,250,73,177,0.295,200,63,137,0.318,600,265,335,0.442,2250,1034,1216,0.46
2023-01-07 21:00:00,21,5,1,1,0,clear,0,500,495,5,0.99,300,228,72,0.76,400,54,346,0.137,250,100,150,0.401,200,122,78,0.615,600,217,383,0.363,2250,1216,1034,0.54
2023-01-07 22:00:00,22,5,1,1,0,clear,0,500,154,346,0.309,300,226,74,0.755,400,64,336,0.161,250,27,223,0.111,200,17,183,0.09,600,293,307,0.489,2250,781,1469,0.347
2023-01-07 23:00:00,23,5,1,1,0,clear,0,500,158,342,0.317,300,181,119,0.605,400,92,308,0.231,250,32,218,0.132,200,19,181,0.096,600,277,323,0.462,2250,759,1491,0.337
2023-01-08 00:00:00,0,6,1,1,0,clear,0,500,64,436,0.129,300,217,83,0.726,400,86,314,0.216,250,21,229,0.087,200,10,190,0.05,600,272,328,0.455,2250,670,1580,0.298
2023-01-08 01:00:00,1,6,1,1,1,rain,0,500,55,445,0.112,300,149,151,0.499,400,67,333,0.168,250,39,211,0.157,200,10,190,0.05,600,268,332,0.447,2250,588,1662,0.261
2023-01-08 02:00:00,2,6,1,1,2,heavy_rain,0,500,26,474,0.053,300,140,160,0.468,400,68,332,0.171,250,25,225,0.103,200,37,163,0.188,600,209,391,0.349,2250,505,1745,0.224
2023-01-08 03:00:00,3,6,1,1,0,clear,0,500,84,416,0.168,300,196,104,0.656,400,95,305,0.239,250,12,238,0.05,200,28,172,0.141,600,307,293,0.513,2250,722,1528,0.321
2023-01-08 04:00:00,4,6,1,1,0,clear,0,500,108,392,0.216,300,183,117,0.611,400,59,341,0.148,250,26,224,0.105,200,22,178,0.111,600,245,355,0.409,2250,643,1607,0.286
2023-01-08 05:00:00,5,6,1,1,0,clear,0,500,116,384,0.232,300,212,88,0.707,400,99,301,0.249,250,28,222,0.113,200,12,188,0.062,600,278,322,0.464,2250,745,1505,0.331
2023-01-08 06:00:00,6,6,1,1,1,rain,0,500,324,176,0.648,300,176,124,0.587,400,62,338,0.157,250,77,173,0.309,200,75,125,0.38,600,228,372,0.381,2250,942,1308,0.419
2023-01-08 07:00:00,7,6,1,1,0,clear,0,500,419,81,0.838,300,211,89,0.703,400,55,345,0.139,250,165,85,0.661,200,94,106,0.471,600,291,309,0.486,2250,1235,1015,0.549
2023-01-08 08:00:00,8,6,1,1,1,rain,0,500,363,137,0.728,300,175,125,0.586,400,96,304,0.242,250,133,117,0.534,200,68,132,0.344,600,254,346,0.424,2250,1089,1161,0.484
2023-01-08 09:00:00,9,6,1,1,0,clear,0,500,495,5,0.99,300,202,98,0.674,400,73,327,0.183,250,225,25,0.902,200,121,79,0.608,600,275,325,0.458,2250,1391,859,0.618
2023-01-08 10:00:00,10,6,1,1,1,rain,0,500,458,42,0.918,300,173,127,0.579,400,75,325,0.188,250,105,145,0.42,200,125,75,0.628,600,207,393,0.346,2250,1143,1107,0.508
2023-01-08 11:00:00,11,6,1,1,0,clear,0,500,495,5,0.99,300,159,141,0.533,400,47,353,0.12,250,130,120,0.52,200,143,57,0.716,600,255,345,0.427,2250,1229,1021,0.546
2023-01-08 12:00:00,12,6,1,1,1,rain,1,500,495,5,0.99,300,223,77,0.746,400,81,319,0.203,250,160,90,0.641,200,162,38,0.814,600,329,271,0.55,2250,1450,800,0.644
2023-01-08 13:00:00,13,6,1,1,0,clear,0,500,495,5,0.99,300,180,120,0.601,400,96,304,0.242,250,132,118,0.529,200,152,48,0.762,600,361,239,0.602,2250,1416,834,0.629
2023-01-08 14:00:00,14,6,1,1,0,clear,0,500,495,5,0.99,300,172,128,0.574,400,52,348,0.131,250,137,113,0.55,200,115,85,0.579,600,285,315,0.476,2250,1256,994,0.558
2023-01-08 15:00:00,15,6,1,1,1,rain,0,500,434,66,0.869,300,159,141,0.533,400,32,368,0.081,250,86,164,0.344,200,99,101,0.498,600,191,409,0.319,2250,1001,1249,0.445
2023-01-08 16:00:00,16,6,1,1,2,heavy_rain,0,500,335,165,0.671,300,115,185,0.385,400,63,337,0.159,250,78,172,0.313,200,67,133,0.339,600,155,445,0.258,2250,813,1437,0.361
2023-01-08 17:00:00,17,6,1,1,1,rain,0,500,495,5,0.99,300,167,133,0.559,400,72,328,0.181,250,223,27,0.895,200,121,79,0.605,600,191,409,0.319,2250,1269,981,0.564
2023-01-08 18:00:00,18,6,1,1,0,clear,0,500,495,5,0.99,300,187,113,0.623,400,39,361,0.098,250,237,13,0.95,200,135,65,0.677,600,289,311,0.482,2250,1382,868,0.614
2023-01-08 19:00:00,19,6,1,1,1,rain,0,500,495,5,0.99,300,194,106,0.649,400,76,324,0.192,250,217,33,0.87,200,119,81,0.598,600,138,462,0.231,2250,1239,1011,0.551
2023-01-08 20:00:00,20,6,1,1,0,clear,0,500,488,12,0.977,300,196,104,0.654,400,56,344,0.141,250,104,146,0.418,200,113,87,0.568,600,268,332,0.448,2250,1225,1025,0.544
2023-01-08 21:00:00,21,6,1,1,0,clear,1,500,495,5,0.99,300,276,24,0.922,400,95,305,0.24,250,125,125,0.502,200,145,55,0.728,600,294,306,0.491,2250,1430,820,0.636
2023-01-08 22:00:00,22,6,1,1,0,clear,0,500,148,352,0.296,300,163,137,0.545,400,71,329,0.178,250,33,217,0.134,200,23,177,0.117,600,283,317,0.472,2250,721,1529,0.32
2023-01-08 23:00:00,23,6,1,1,1,rain,0,500,112,388,0.225,300,172,128,0.574,400,77,323,0.193,250,39,211,0.157,200,21,179,0.109,600,259,341,0.432,2250,680,1570,0.302
2023-01-09 00:00:00,0,0,1,0,1,rain,0,500,43,457,0.086,300,167,133,0.557,400,20,380,0.05,250,27,223,0.112,200,10,190,0.05,600,256,344,0.427,2250,523,1727,0.232
2023-01-09 01:00:00,1,0,1,0,0,clear,0,500,27,473,0.054,300,165,135,0.551,400,75,325,0.19,250,30,220,0.12,200,28,172,0.143,600,206,394,0.344,2250,531,1719,0.236
2023-01-09 02:00:00,2,0,1,0,0,clear,0,500,78,422,0.158,300,174,126,0.58,400,48,352,0.121,250,13,237,0.053,200,17,183,0.087,600,218,382,0.363,2250,548,1702,0.244
2023-01-09 03:00:00,3,0,1,0,0,clear,1,500,84,416,0.17,300,217,83,0.727,400,76,324,0.19,250,16,234,0.067,200,15,185,0.076,600,336,264,0.561,2250,744,1506,0.331
2023-01-09 04:00:00,4,0,1,0,0,clear,0,500,72,428,0.144,300,186,114,0.62,400,67,333,0.169,250,12,238,0.05,200,19,181,0.095,600,148,452,0.247,2250,504,1746,0.224
2023-01-09 05:00:00,5,0,1,0,0,clear,0,500,98,402,0.196,300,209,91,0.699,400,70,330,0.176,250,12,238,0.05,200,10,190,0.05,600,187,413,0.312,2250,586,1664,0.26
2023-01-09 06:00:00,6,0,1,0,0,clear,0,500,251,249,0.504,300,165,135,0.553,400,65,335,0.163,250,101,149,0.405,200,71,129,0.356,600,143,457,0.24,2250,796,1454,0.354
2023-01-09 07:00:00,7,0,1,0,2,heavy_rain,0,500,238,262,0.477,300,119,181,0.398,400,52,348,0.13,250,90,160,0.364,200,55,145,0.276,600,172,428,0.288,2250,726,1524,0.323
2023-01-09 08:00:00,8,0,1,0,0,clear,0,500,307,193,0.616,300,194,106,0.649,400,223,177,0.558,250,142,108,0.568,200,76,124,0.382,600,228,372,0.38,2250,1170,1080,0.52
2023-01-09 09:00:00,9,0,1,0,0,clear,0,500,420,80,0.841,300,189,111,0.631,400,300,100,0.751,250,166,84,0.665,200,122,78,0.611,600,182,418,0.305,2250,1379,871,0.613
2023-01-09 10:00:00,10,0,1,0,1,rain,0,500,295,205,0.592,300,195,105,0.652,400,260,140,0.652,250,86,164,0.347,200,96,104,0.48,600,228,372,0.381,2250,1160,1090,0.516
2023-01-09 11:00:00,11,0,1,0,0,clear,0,500,406,94,0.812,300,167,133,0.559,400,324,76,0.81,250,110,140,0.441,200,80,120,0.401,600,256,344,0.427,2250,1343,907,0.597
2023-01-09 12:00:00,12,0,1,0,0,clear,0,500,493,7,0.988,300,172,128,0.576,400,349,51,0.874,250,104,146,0.417,200,110,90,0.552,600,236,364,0.395,2250,1464,786,0.651
2023-01-09 13:00:00,13,0,1,0,0,clear,0,500,489,11,0.979,300,189,111,0.633,400,351,49,0.88,250,108,142,0.434,200,128,72,0.643,600,277,323,0.462,2250,1542,708,0.685
2023-01-09 14:00:00,14,0,1,0,1,rain,0,500,334,166,0.67,300,157,143,0.525,400,221,179,0.554,250,79,171,0.318,200,79,121,0.398,600,173,427,0.29,2250,1043,1207,0.464
2023-01-09 15:00:00,15,0,1,0,0,clear,0,500,336,164,0.673,300,175,125,0.584,400,264,136,0.662,250,104,146,0.417,200,111,89,0.558,600,157,443,0.263,2250,1147,1103,0.51
2023-01-09 16:00:00,16,0,1,0,0,clear,0,500,404,96,0.809,300,166,134,0.554,400,241,159,0.603,250,103,147,0.415,200,89,111,0.45,600,240,360,0.401,2250,1243,1007,0.552
2023-01-09 17:00:00,17,0,1,0,0,clear,0,500,417,83,0.835,300,201,99,0.673,400,386,14,0.966,250,228,22,0.915,200,126,74,0.633,600,225,375,0.376,2250,1583,667,0.704
2023-01-09 18:00:00,18,0,1,0,1,rain,0,500,445,55,0.892,300,181,119,0.605,400,297,103,0.743,250,191,59,0.767,200,94,106,0.471,600,165,435,0.275,2250,1373,877,0.61
2023-01-09 19:00:00,19,0,1,0,1,rain,0,500,398,102,0.797,300,158,142,0.528,400,51,349,0.128,250,188,62,0.752,200,113,87,0.567,600,191,409,0.319,2250,1099,1151,0.488
2023-01-09 20:00:00,20,0,1,0,0,clear,0,500,322,178,0.645,300,155,145,0.518,400,77,323,0.194,250,92,158,0.369,200,96,104,0.485,600,252,348,0.42,2250,994,1256,0.442
2023-01-09 21:00:00,21,0,1,0,0,clear,0,500,362,138,0.726,300,128,172,0.43,400,57,343,0.144,250,106,144,0.427,200,104,96,0.521,600,296,304,0.495,2250,1053,1197,0.468
2023-01-09 22:00:00,22,0,1,0,2,heavy_rain,0,500,78,422,0.158,300,113,187,0.378,400,35,365,0.09,250,26,224,0.108,200,32,168,0.162,600,144,456,0.241,2250,428,1822,0.19
2023-01-09 23:00:00,23,0,1,0,2,heavy_rain,0,500,40,460,0.081,300,92,208,0.309,400,20,380,0.05,250,12,238,0.051,200,18,182,0.095,600,194,406,0.325,2250,376,1874,0.167
2023-01-10 00:00:00,0,1,1,0,1,rain,0,500,62,438,0.124,300,150,150,0.501,400,49,351,0.124,250,20,230,0.08,200,10,190,0.05,600,179,421,0.299,2250,470,1780,0.209
2023-01-10 01:00:00,1,1,1,0,0,clear,0,500,33,467,0.066,300,168,132,0.562,400,93,307,0.233,250,12,238,0.05,200,20,180,0.105,600,238,362,0.397,2250,564,1686,0.251
2023-01-10 02:00:00,2,1,1,0,0,clear,0,500,55,445,0.112,300,171,129,0.571,400,50,350,0.125,250,12,238,0.05,200,10,190,0.05,600,145,455,0.243,2250,443,1807,0.197
2023-01-10 03:00:00,3,1,1,0,0,clear,0,500,54,446,0.109,300,169,131,0.566,400,71,329,0.178,250,12,238,0.05,200,25,175,0.129,600,273,327,0.456,2250,604,1646,0.268
2023-01-10 04:00:00,4,1,1,0,0,clear,0,500,71,429,0.143,300,174,126,0.582,400,48,352,0.122,250,14,236,0.06,200,30,170,0.151,600,148,452,0.247,2250,485,1765,0.216
2023-01-10 05:00:00,5,1,1,0,0,clear,0,500,58,442,0.118,300,175,125,0.586,400,65,335,0.163,250,12,238,0.05,200,29,171,0.148,600,156,444,0.26,2250,495,1755,0.22
2023-01-10 06:00:00,6,1,1,0,0,clear,0,500,298,202,0.598,300,149,151,0.499,400,93,307,0.234,250,75,175,0.302,200,82,118,0.413,600,173,427,0.288,2250,870,1380,0.387
2023-01-10 07:00:00,7,1,1,0,0,clear,0,500,333,167,0.667,300,162,138,0.543,400,65,335,0.163,250,144,106,0.578,200,91,109,0.459,600,248,352,0.414,2250,1043,1207,0.464
2023-01-10 08:00:00,8,1,1,0,0,clear,0,500,295,205,0.591,300,193,107,0.644,400,219,181,0.549,250,134,116,0.537,200,81,119,0.409,600,267,333,0.445,2250,1189,1061,0.528
2023-01-10 09:00:00,9,1,1,0,0,clear,0,500,370,130,0.742,300,205,95,0.684,400,301,99,0.754,250,186,64,0.744,200,106,94,0.53,600,265,335,0.443,2250,1433,817,0.637
2023-01-10 10:00:00,10,1,1,0,0,clear,0,500,375,125,0.751,300,162,138,0.543,400,313,87,0.783,250,82,168,0.331,200,114,86,0.571,600,251,349,0.419,2250,1297,953,0.576
2023-01-10 11:00:00,11,1,1,0,0,clear,0,500,421,79,0.843,300,163,137,0.544,400,311,89,0.778,250,125,125,0.501,200,107,93,0.538,600,213,387,0.356,2250,1340,910,0.596
2023-01-10 12:00:00,12,1,1,0,1,rain,0,500,433,67,0.866,300,145,155,0.486,400,290,110,0.726,250,83,167,0.333,200,111,89,0.558,600,205,395,0.342,2250,1267,983,0.563
2023-01-10 13:00:00,13,1,1,0,1,rain,0,500,385,115,0.77,300,177,123,0.592,400,285,115,0.714,250,94,156,0.378,200,99,101,0.496,600,209,391,0.349,2250,1249,1001,0.555
2023-01-10 14:00:00,14,1,1,0,2,heavy_rain,1,500,332,168,0.666,300,193,107,0.644,400,243,157,0.61,250,63,187,0.256,200,103,97,0.516,600,214,386,0.357,2250,1148,1102,0.51
2023-01-10 15:00:00,15,1,1,0,0,clear,0,500,353,147,0.707,300,181,119,0.606,400,262,138,0.656,250,90,160,0.363,200,109,91,0.546,600,250,350,0.418,2250,1245,1005,0.553
2023-01-10 16:00:00,16,1,1,0,0,clear,0,500,424,76,0.848,300,160,140,0.535,400,254,146,0.637,250,93,157,0.374,200,111,89,0.558,600,271,329,0.453,2250,1313,937,0.584
2023-01-10 17:00:00,17,1,1,0,0,clear,0,500,461,39,0.924,300,190,110,0.635,400,353,47,0.883,250,193,57,0.774,200,133,67,0.668,600,255,345,0.426,2250,1585,665,0.704
2023-01-10 18:00:00,18,1,1,0,0,clear,0,500,495,5,0.99,300,160,140,0.536,400,368,32,0.92,250,219,31,0.879,200,130,70,0.654,600,226,374,0.377,2250,1598,652,0.71
2023-01-10 19:00:00,19,1,1,0,0,clear,0,500,476,24,0.953,300,156,144,0.522,400,38,362,0.096,250,234,16,0.938,200,120,80,0.6,600,264,336,0.441,2250,1288,962,0.572
2023-01-10 20:00:00,20,1,1,0,0,clear,0,500,386,114,0.772,300,153,147,0.512,400,69,331,0.174,250,98,152,0.395,200,92,108,0.462,600,254,346,0.424,2250,1052,1198,0.468
2023-01-10 21:00:00,21,1,1,0,0,clear,0,500,358,142,0.717,300,150,150,0.501,400,70,330,0.177,250,94,156,0.377,200,109,91,0.545,600,205,395,0.342,2250,986,1264,0.438
2023-01-10 22:00:00,22,1,1,0,0,clear,0,500,100,400,0.2,300,205,95,0.686,400,122,278,0.306,250,34,216,0.14,200,27,173,0.137,600,273,327,0.455,2250,761,1489,0.338
2023-01-10 23:00:00,23,1,1,0,1,rain,0,500,98,402,0.198,300,161,139,0.54,400,59,341,0.149,250,33,217,0.135,200,18,182,0.093,600,148,452,0.247,2250,517,1733,0.23
2023-01-11 00:00:00,0,2,1,0,0,clear,0,500,65,435,0.132,300,189,111,0.63,400,93,307,0.234,250,13,237,0.055,200,21,179,0.107,600,185,415,0.308,2250,566,1684,0.252
2023-01-11 01:00:00,1,2,1,0,1,rain,0,500,39,461,0.078,300,123,177,0.411,400,44,356,0.11,250,22,228,0.091,200,18,182,0.091,600,210,390,0.35,2250,456,1794,0.203
2023-01-11 02:00:00,2,2,1,0,0,clear,0,500,72,428,0.145,300,185,115,0.617,400,49,351,0.124,250,12,238,0.05,200,25,175,0.128,600,189,411,0.316,2250,532,1718,0.236
2023-01-11 03:00:00,3,2,1,0,0,clear,0,500,81,419,0.163,300,190,110,0.635,400,32,368,0.082,250,28,222,0.115,200,17,183,0.086,600,223,377,0.372,2250,571,1679,0.254
2023-01-11 04:00:00,4,2,1,0,0,clear,0,500,29,471,0.058,300,133,167,0.444,400,82,318,0.206,250,12,238,0.05,200,29,171,0.15,600,162,438,0.271,2250,447,1803,0.199
2023-01-11 05:00:00,5,2,1,0,1,rain,0,500,42,458,0.085,300,143,157,0.478,400,61,339,0.153,250,25,225,0.102,200,26,174,0.135,600,146,454,0.244,2250,443,1807,0.197
2023-01-11 06:00:00,6,2,1,0,1,rain,0,500,232,268,0.464,300,141,159,0.473,400,50,350,0.126,250,64,186,0.258,200,60,140,0.304,600,161,439,0.27,2250,708,1542,0.315
2023-01-11 07:00:00,7,2,1,0,1,rain,0,500,210,290,0.42,300,114,186,0.382,400,38,362,0.096,250,116,134,0.466,200,53,147,0.269,600,141,459,0.236,2250,672,1578,0.299
2023-01-11 08:00:00,8,2,1,0,1,rain,0,500,238,262,0.476,300,140,160,0.468,400,182,218,0.456,250,138,112,0.553,200,81,119,0.409,600,186,414,0.311,2250,965,1285,0.429
2023-01-11 09:00:00,9,2,1,0,0,clear,0,500,431,69,0.863,300,170,130,0.569,400,332,68,0.83,250,174,76,0.697,200,100,100,0.502,600,269,331,0.449,2250,1476,774,0.656
2023-01-11 10:00:00,10,2,1,0,2,heavy_rain,0,500,301,199,0.603,300,129,171,0.432,400,184,216,0.461,250,85,165,0.34,200,88,112,0.442,600,154,446,0.258,2250,941,1309,0.418
2023-01-11 11:00:00,11,2,1,0,0,clear,0,500,425,75,0.851,300,188,112,0.629,400,294,106,0.737,250,109,141,0.439,200,99,101,0.497,600,224,376,0.374,2250,1339,911,0.595
2023-01-11 12:00:00,12,2,1,0,0,clear,0,500,462,38,0.925,300,176,124,0.588,400,309,91,0.774,250,138,112,0.553,200,138,62,0.69,600,211,389,0.352,2250,1434,816,0.637
2023-01-11 13:00:00,13,2,1,0,1,rain,0,500,403,97,0.807,300,132,168,0.442,400,276,124,0.691,250,87,163,0.35,200,97,103,0.486,600,172,428,0.287,2250,1167,1083,0.519
2023-01-11 14:00:00,14,2,1,0,1,rain,0,500,311,189,0.623,300,156,144,0.522,400,248,152,0.621,250,82,168,0.33,200,94,106,0.472,600,171,429,0.285,2250,1062,1188,0.472
2023-01-11 15:00:00,15,2,1,0,1,rain,0,500,307,193,0.614,300,157,143,0.525,400,234,166,0.587,250,94,156,0.38,200,110,90,0.553,600,133,467,0.223,2250,1035,1215,0.46
2023-01-11 16:00:00,16,2,1,0,1,rain,0,500,320,180,0.641,300,141,159,0.473,400,252,148,0.632,250,73,177,0.296,200,104,96,0.521,600,224,376,0.374,2250,1114,1136,0.495
2023-01-11 17:00:00,17,2,1,0,2,heavy_rain,0,500,331,169,0.663,300,122,178,0.408,400,252,148,0.631,250,158,92,0.634,200,72,128,0.364,600,140,460,0.234,2250,1075,1175,0.478
2023-01-11 18:00:00,18,2,1,0,2,heavy_rain,0,500,332,168,0.666,300,114,186,0.382,400,269,131,0.674,250,154,96,0.619,200,89,111,0.446,600,188,412,0.314,2250,1146,1104,0.509
2023-01-11 19:00:00,19,2,1,0,1,rain,0,500,410,90,0.822,300,124,176,0.413,400,34,366,0.087,250,229,21,0.916,200,124,76,0.621,600,120,480,0.201,2250,1041,1209,0.463
2023-01-11 20:00:00,20,2,1,0,1,rain,0,500,316,184,0.633,300,142,158,0.474,400,57,343,0.144,250,76,174,0.307,200,58,142,0.293,600,164,436,0.274,2250,813,1437,0.361
2023-01-11 21:00:00,21,2,1,0,0,clear,0,500,365,135,0.731,300,182,118,0.609,400,69,331,0.175,250,94,156,0.377,200,101,99,0.505,600,259,341,0.432,2250,1070,1180,0.476
2023-01-11 22:00:00,22,2,1,0,0,clear,0,500,123,377,0.247,300,155,145,0.517,400,54,346,0.136,250,39,211,0.158,200,38,162,0.192,600,193,407,0.323,2250,602,1648,0.268
2023-01-11 23:00:00,23,2,1,0,0,clear,1,500,124,376,0.25,300,200,100,0.67,400,72,328,0.18,250,65,185,0.264,200,42,158,0.212,600,227,373,0.379,2250,730,1520,0.324
2023-01-12 00:00:00,0,3,1,0,0,clear,0,500,80,420,0.161,300,174,126,0.582,400,22,378,0.057,250,37,213,0.148,200,18,182,0.093,600,219,381,0.366,2250,550,1700,0.244
2023-01-12 01:00:00,1,3,1,0,0,clear,0,500,62,438,0.126,300,168,132,0.563,400,61,339,0.155,250,12,238,0.05,200,17,183,0.086,600,190,410,0.317,2250,510,1740,0.227
2023-01-12 02:00:00,2,3,1,0,1,rain,0,500,68,432,0.136,300,144,156,0.483,400,22,378,0.056,250,12,238,0.05,200,11,189,0.06,600,230,370,0.384,2250,487,1763,0.216
2023-01-12 03:00:00,3,3,1,0,1,rain,0,500,53,447,0.107,300,170,130,0.569,400,59,341,0.148,250,12,238,0.05,200,24,176,0.123,600,205,395,0.342,2250,523,1727,0.232
2023-01-12 04:00:00,4,3,1,0,0,clear,0,500,34,466,0.07,300,190,110,0.635,400,51,349,0.128,250,13,237,0.053,200,15,185,0.076,600,188,412,0.315,2250,491,1759,0.218
2023-01-12 05:00:00,5,3,1,0,2,heavy_rain,0,500,25,475,0.05,300,140,160,0.469,400,32,368,0.081,250,12,238,0.05,200,16,184,0.082,600,111,489,0.186,2250,336,1914,0.149
